"Année","Entité administrative","Type de production","Filière de production","Filière détaillée","Valeur","Unite"
"2012","CAP-D'AIL (06)","Thermique","Filières EnR et autres","Toutes","844.1","MWh PCI"
"2012","CARCÈS (83)","Electricité","Filières EnR et autres","Toutes","91.2","MWh PCI"
"2012","CARCÈS (83)","Thermique","Filières EnR et autres","Toutes","3774.9","MWh PCI"
"2012","CARNOULES (83)","Electricité","Filières EnR et autres","Toutes","192.8","MWh PCI"
"2012","CARNOULES (83)","Thermique","Filières EnR et autres","Toutes","3149.1","MWh PCI"
"2012","CARNOUX-EN-PROVENCE (13)","Electricité","Filières EnR et autres","Toutes","141.0","MWh PCI"
"2012","CARNOUX-EN-PROVENCE (13)","Thermique","Filières EnR et autres","Toutes","2825.8","MWh PCI"
"2012","CAROMB (84)","Electricité","Filières EnR et autres","Toutes","111.0","MWh PCI"
"2012","CAROMB (84)","Thermique","Filières EnR et autres","Toutes","3033.9","MWh PCI"
"2012","CARPENTRAS (84)","Electricité","Filières EnR et autres","Toutes","3444.8","MWh PCI"
"2012","CARPENTRAS (84)","Thermique","Filières EnR et autres","Toutes","12531.3","MWh PCI"
"2012","CARQUEIRANNE (83)","Electricité","Filières EnR et autres","Toutes","203.7","MWh PCI"
"2012","CARQUEIRANNE (83)","Thermique","Filières EnR et autres","Toutes","4844.9","MWh PCI"
"2012","CARROS (06)","Electricité","Filières EnR et autres","Toutes","2176.6","MWh PCI"
"2012","CARROS (06)","Thermique","Filières EnR et autres","Toutes","5252.0","MWh PCI"
"2012","CARRY-LE-ROUET (13)","Electricité","Filières EnR et autres","Toutes","143.8","MWh PCI"
"2012","CARRY-LE-ROUET (13)","Thermique","Filières EnR et autres","Toutes","3745.6","MWh PCI"
"2012","CASENEUVE (84)","Electricité","Filières EnR et autres","Toutes","387.8","MWh PCI"
"2012","CASENEUVE (84)","Thermique","Filières EnR et autres","Toutes","864.8","MWh PCI"
"2012","CASSIS (13)","Electricité","Filières EnR et autres","Toutes","55.7","MWh PCI"
"2012","CASSIS (13)","Thermique","Filières EnR et autres","Toutes","4076.9","MWh PCI"
"2012","CASTAGNIERS (06)","Electricité","Filières EnR et autres","Toutes","108.8","MWh PCI"
"2012","CASTAGNIERS (06)","Thermique","Filières EnR et autres","Toutes","1292.8","MWh PCI"
"2012","CASTELLANE (04)","Electricité","Filières EnR et autres","Toutes","30631.9","MWh PCI"
"2012","CASTELLANE (04)","Thermique","Filières EnR et autres","Toutes","3851.0","MWh PCI"
"2012","CASTELLAR (06)","Electricité","Filières EnR et autres","Toutes","37.4","MWh PCI"
"2012","CASTELLAR (06)","Thermique","Filières EnR et autres","Toutes","912.6","MWh PCI"
"2012","CASTELLET (84)","Electricité","Filières EnR et autres","Toutes","84.2","MWh PCI"
"2012","CASTELLET (84)","Thermique","Filières EnR et autres","Toutes","269.0","MWh PCI"
"2012","CASTELLET-LÈS-SAUSSES (04)","Electricité","Filières EnR et autres","Toutes","6.9","MWh PCI"
"2012","CASTELLET-LÈS-SAUSSES (04)","Thermique","Filières EnR et autres","Toutes","571.7","MWh PCI"
"2012","CASTILLON (06)","Electricité","Filières EnR et autres","Toutes","22.7","MWh PCI"
"2012","CASTILLON (06)","Thermique","Filières EnR et autres","Toutes","348.8","MWh PCI"
"2012","CAUMONT-SUR-DURANCE (84)","Electricité","Filières EnR et autres","Toutes","540.6","MWh PCI"
"2012","CAUMONT-SUR-DURANCE (84)","Thermique","Filières EnR et autres","Toutes","3670.6","MWh PCI"
"2012","CAUSSOLS (06)","Electricité","Filières EnR et autres","Toutes","15.5","MWh PCI"
"2012","CAUSSOLS (06)","Thermique","Filières EnR et autres","Toutes","970.2","MWh PCI"
"2012","CAVAILLON (84)","Electricité","Filières EnR et autres","Toutes","10290.9","MWh PCI"
"2012","CAVAILLON (84)","Thermique","Filières EnR et autres","Toutes","14016.3","MWh PCI"
"2012","CAVALAIRE-SUR-MER (83)","Electricité","Filières EnR et autres","Toutes","78.0","MWh PCI"
"2012","CAVALAIRE-SUR-MER (83)","Thermique","Filières EnR et autres","Toutes","4138.7","MWh PCI"
"2012","CEILLAC (05)","Thermique","Filières EnR et autres","Toutes","1333.7","MWh PCI"
"2012","CÉRESTE (04)","Electricité","Filières EnR et autres","Toutes","341.1","MWh PCI"
"2012","CÉRESTE (04)","Thermique","Filières EnR et autres","Toutes","2255.5","MWh PCI"
"2012","CERVIÈRES (05)","Thermique","Filières EnR et autres","Toutes","1070.6","MWh PCI"
"2012","CEYRESTE (13)","Electricité","Filières EnR et autres","Toutes","80.4","MWh PCI"
"2012","CEYRESTE (13)","Thermique","Filières EnR et autres","Toutes","3525.5","MWh PCI"
"2012","CHABESTAN (05)","Electricité","Filières EnR et autres","Toutes","318.6","MWh PCI"
"2012","CHABESTAN (05)","Thermique","Filières EnR et autres","Toutes","390.2","MWh PCI"
"2012","CHABOTTES (05)","Electricité","Filières EnR et autres","Toutes","84.2","MWh PCI"
"2012","CHABOTTES (05)","Thermique","Filières EnR et autres","Toutes","2194.7","MWh PCI"
"2012","CHAMPCELLA (05)","Thermique","Filières EnR et autres","Toutes","512.4","MWh PCI"
"2012","CHAMPOLÉON (05)","Thermique","Filières EnR et autres","Toutes","669.8","MWh PCI"
"2012","CHAMPTERCIER (04)","Electricité","Filières EnR et autres","Toutes","13.1","MWh PCI"
"2012","CHAMPTERCIER (04)","Thermique","Filières EnR et autres","Toutes","907.5","MWh PCI"
"2012","CHANOUSSE (05)","Thermique","Filières EnR et autres","Toutes","254.5","MWh PCI"
"2012","CHARLEVAL (13)","Electricité","Filières EnR et autres","Toutes","343.8","MWh PCI"
"2012","CHARLEVAL (13)","Thermique","Filières EnR et autres","Toutes","2048.0","MWh PCI"
"2012","CHÂTEAU-ARNOUX-SAINT-AUBAN (04)","Electricité","Filières EnR et autres","Toutes","424.6","MWh PCI"
"2012","CHÂTEAU-ARNOUX-SAINT-AUBAN (04)","Thermique","Filières EnR et autres","Toutes","3075.2","MWh PCI"
"2012","CHÂTEAUDOUBLE (83)","Electricité","Filières EnR et autres","Toutes","5.8","MWh PCI"
"2012","CHÂTEAUDOUBLE (83)","Thermique","Filières EnR et autres","Toutes","1163.3","MWh PCI"
"2012","CHÂTEAUFORT (04)","Thermique","Filières EnR et autres","Toutes","96.4","MWh PCI"
"2012","CHÂTEAUNEUF-DE-GADAGNE (84)","Electricité","Filières EnR et autres","Toutes","119.5","MWh PCI"
"2012","CHÂTEAUNEUF-DE-GADAGNE (84)","Thermique","Filières EnR et autres","Toutes","2082.2","MWh PCI"
"2012","CHÂTEAUNEUF-D'ENTRAUNES (06)","Thermique","Filières EnR et autres","Toutes","377.9","MWh PCI"
"2012","CHÂTEAUNEUF-D'OZE (05)","Thermique","Filières EnR et autres","Toutes","119.6","MWh PCI"
"2012","CHÂTEAUNEUF-DU-PAPE (84)","Electricité","Filières EnR et autres","Toutes","9.7","MWh PCI"
"2012","CHÂTEAUNEUF-DU-PAPE (84)","Thermique","Filières EnR et autres","Toutes","1297.2","MWh PCI"
"2012","CHÂTEAUNEUF-GRASSE (06)","Electricité","Filières EnR et autres","Toutes","142.7","MWh PCI"
"2012","CHÂTEAUNEUF-GRASSE (06)","Thermique","Filières EnR et autres","Toutes","2568.8","MWh PCI"
"2012","CHÂTEAUNEUF-LE-ROUGE (13)","Electricité","Filières EnR et autres","Toutes","81.1","MWh PCI"
"2012","CHÂTEAUNEUF-LE-ROUGE (13)","Thermique","Filières EnR et autres","Toutes","1597.6","MWh PCI"
"2012","CHÂTEAUNEUF-LES-MARTIGUES (13)","Electricité","Filières EnR et autres","Toutes","136129.8","MWh PCI"
"2012","CHÂTEAUNEUF-LES-MARTIGUES (13)","Thermique","Filières EnR et autres","Toutes","5937.3","MWh PCI"
"2012","CHÂTEAUNEUF-MIRAVAIL (04)","Thermique","Filières EnR et autres","Toutes","168.8","MWh PCI"
"2012","CHÂTEAUNEUF-VAL-SAINT-DONAT (04)","Electricité","Filières EnR et autres","Toutes","30.2","MWh PCI"
"2012","CHÂTEAUNEUF-VAL-SAINT-DONAT (04)","Thermique","Filières EnR et autres","Toutes","915.2","MWh PCI"
"2012","CHÂTEAUNEUF-VILLEVIEILLE (06)","Electricité","Filières EnR et autres","Toutes","37.0","MWh PCI"
"2012","CHÂTEAUNEUF-VILLEVIEILLE (06)","Thermique","Filières EnR et autres","Toutes","693.1","MWh PCI"
"2012","CHÂTEAUREDON (04)","Electricité","Filières EnR et autres","Toutes","5.8","MWh PCI"
"2012","CHÂTEAUREDON (04)","Thermique","Filières EnR et autres","Toutes","192.5","MWh PCI"
"2012","CHÂTEAURENARD (13)","Electricité","Filières EnR et autres","Toutes","5875.5","MWh PCI"
"2012","CHÂTEAURENARD (13)","Thermique","Filières EnR et autres","Toutes","13151.2","MWh PCI"
"2012","CHÂTEAUROUX-LES-ALPES (05)","Electricité","Filières EnR et autres","Toutes","28.3","MWh PCI"
"2012","CHÂTEAUROUX-LES-ALPES (05)","Thermique","Filières EnR et autres","Toutes","3427.6","MWh PCI"
"2012","CHÂTEAUVERT (83)","Electricité","Filières EnR et autres","Toutes","112.1","MWh PCI"
"2012","CHÂTEAUVERT (83)","Thermique","Filières EnR et autres","Toutes","302.0","MWh PCI"
"2012","CHÂTEAUVIEUX (05)","Electricité","Filières EnR et autres","Toutes","71.9","MWh PCI"
"2012","CHÂTEAUVIEUX (05)","Thermique","Filières EnR et autres","Toutes","716.9","MWh PCI"
"2012","CHÂTEAUVIEUX (83)","Electricité","Filières EnR et autres","Toutes","3.4","MWh PCI"
"2012","CHÂTEAUVIEUX (83)","Thermique","Filières EnR et autres","Toutes","279.5","MWh PCI"
"2012","CHÂTEAU-VILLE-VIEILLE (05)","Electricité","Filières EnR et autres","Toutes","6702.8","MWh PCI"
"2012","CHÂTEAU-VILLE-VIEILLE (05)","Thermique","Filières EnR et autres","Toutes","1340.7","MWh PCI"
"2012","CHAUDON-NORANTE (04)","Electricité","Filières EnR et autres","Toutes","6.4","MWh PCI"
"2012","CHAUDON-NORANTE (04)","Thermique","Filières EnR et autres","Toutes","520.7","MWh PCI"
"2012","CHEVAL-BLANC (84)","Electricité","Filières EnR et autres","Toutes","702.0","MWh PCI"
"2012","CHEVAL-BLANC (84)","Thermique","Filières EnR et autres","Toutes","4312.8","MWh PCI"
"2012","CHORGES (05)","Electricité","Filières EnR et autres","Toutes","282.3","MWh PCI"
"2012","CHORGES (05)","Thermique","Filières EnR et autres","Toutes","4833.5","MWh PCI"
"2012","CIPIÈRES (06)","Electricité","Filières EnR et autres","Toutes","2.7","MWh PCI"
"2012","CIPIÈRES (06)","Thermique","Filières EnR et autres","Toutes","867.2","MWh PCI"
"2012","CLAMENSANE (04)","Electricité","Filières EnR et autres","Toutes","3.3","MWh PCI"
"2012","CLAMENSANE (04)","Thermique","Filières EnR et autres","Toutes","414.8","MWh PCI"
"2012","CLANS (06)","Electricité","Filières EnR et autres","Toutes","141967.9","MWh PCI"
"2012","CLANS (06)","Thermique","Filières EnR et autres","Toutes","1035.5","MWh PCI"
"2012","CLARET (04)","Electricité","Filières EnR et autres","Toutes","6.9","MWh PCI"
"2012","CLARET (04)","Thermique","Filières EnR et autres","Toutes","371.0","MWh PCI"
"2012","CLAVIERS (83)","Electricité","Filières EnR et autres","Toutes","17.4","MWh PCI"
"2012","CLAVIERS (83)","Thermique","Filières EnR et autres","Toutes","1517.9","MWh PCI"
"2012","CLUMANC (04)","Electricité","Filières EnR et autres","Toutes","6.9","MWh PCI"
"2012","CLUMANC (04)","Thermique","Filières EnR et autres","Toutes","714.9","MWh PCI"
"2012","COARAZE (06)","Electricité","Filières EnR et autres","Toutes","58.8","MWh PCI"
"2012","COARAZE (06)","Thermique","Filières EnR et autres","Toutes","1434.8","MWh PCI"
"2012","COGOLIN (83)","Electricité","Filières EnR et autres","Toutes","146.6","MWh PCI"
"2012","COGOLIN (83)","Thermique","Filières EnR et autres","Toutes","4756.8","MWh PCI"
"2012","COLLOBRIÈRES (83)","Electricité","Filières EnR et autres","Toutes","63.9","MWh PCI"
"2012","COLLOBRIÈRES (83)","Thermique","Filières EnR et autres","Toutes","2145.8","MWh PCI"
"2012","COLLONGUES (06)","Electricité","Filières EnR et autres","Toutes","12.9","MWh PCI"
"2012","COLLONGUES (06)","Thermique","Filières EnR et autres","Toutes","287.6","MWh PCI"
"2012","COLMARS (04)","Electricité","Filières EnR et autres","Toutes","3.4","MWh PCI"
"2012","COLMARS (04)","Thermique","Filières EnR et autres","Toutes","1923.2","MWh PCI"
"2012","COLOMARS (06)","Electricité","Filières EnR et autres","Toutes","158.1","MWh PCI"
"2012","COLOMARS (06)","Thermique","Filières EnR et autres","Toutes","2761.6","MWh PCI"
"2012","COMPS-SUR-ARTUBY (83)","Electricité","Filières EnR et autres","Toutes","13.9","MWh PCI"
"2012","COMPS-SUR-ARTUBY (83)","Thermique","Filières EnR et autres","Toutes","807.1","MWh PCI"
"2012","CONSÉGUDES (06)","Thermique","Filières EnR et autres","Toutes","162.0","MWh PCI"
"2012","CONTES (06)","Electricité","Filières EnR et autres","Toutes","367.2","MWh PCI"
"2012","CONTES (06)","Thermique","Filières EnR et autres","Toutes","5464.1","MWh PCI"
"2012","CORBIÈRES (04)","Electricité","Filières EnR et autres","Toutes","150.4","MWh PCI"
"2012","CORBIÈRES (04)","Thermique","Filières EnR et autres","Toutes","1214.3","MWh PCI"
"2012","CORNILLON-CONFOUX (13)","Electricité","Filières EnR et autres","Toutes","36.2","MWh PCI"
"2012","CORNILLON-CONFOUX (13)","Thermique","Filières EnR et autres","Toutes","1379.1","MWh PCI"
"2012","CORRENS (83)","Electricité","Filières EnR et autres","Toutes","229.0","MWh PCI"
"2012","CORRENS (83)","Thermique","Filières EnR et autres","Toutes","1298.8","MWh PCI"
"2012","COTIGNAC (83)","Electricité","Filières EnR et autres","Toutes","223.2","MWh PCI"
"2012","COTIGNAC (83)","Thermique","Filières EnR et autres","Toutes","4146.8","MWh PCI"
"2012","COUDOUX (13)","Electricité","Filières EnR et autres","Toutes","3703.5","MWh PCI"
"2012","COUDOUX (13)","Thermique","Filières EnR et autres","Toutes","3060.7","MWh PCI"
"2012","COURMES (06)","Electricité","Filières EnR et autres","Toutes","2042.0","MWh PCI"
"2012","COURMES (06)","Thermique","Filières EnR et autres","Toutes","1673.1","MWh PCI"
"2012","COURSEGOULES (06)","Electricité","Filières EnR et autres","Toutes","6.1","MWh PCI"
"2012","COURSEGOULES (06)","Thermique","Filières EnR et autres","Toutes","1083.1","MWh PCI"
"2012","COURTHÉZON (84)","Electricité","Filières EnR et autres","Toutes","941.6","MWh PCI"
"2012","COURTHÉZON (84)","Thermique","Filières EnR et autres","Toutes","3791.4","MWh PCI"
"2012","CRESTET (84)","Electricité","Filières EnR et autres","Toutes","15.9","MWh PCI"
"2012","CRESTET (84)","Thermique","Filières EnR et autres","Toutes","576.5","MWh PCI"
"2012","CRÉVOUX (05)","Electricité","Filières EnR et autres","Toutes","3.3","MWh PCI"
"2012","CRÉVOUX (05)","Thermique","Filières EnR et autres","Toutes","673.6","MWh PCI"
"2012","CRILLON-LE-BRAVE (84)","Electricité","Filières EnR et autres","Toutes","15.9","MWh PCI"
"2012","CRILLON-LE-BRAVE (84)","Thermique","Filières EnR et autres","Toutes","562.7","MWh PCI"
"2012","CROTS (05)","Electricité","Filières EnR et autres","Toutes","99.6","MWh PCI"
"2012","CROTS (05)","Thermique","Filières EnR et autres","Toutes","3236.4","MWh PCI"
"2012","CRUIS (04)","Electricité","Filières EnR et autres","Toutes","94.9","MWh PCI"
"2012","CRUIS (04)","Thermique","Filières EnR et autres","Toutes","1608.9","MWh PCI"
"2012","CUCURON (84)","Electricité","Filières EnR et autres","Toutes","24.8","MWh PCI"
"2012","CUCURON (84)","Thermique","Filières EnR et autres","Toutes","2697.6","MWh PCI"
"2012","CUÉBRIS (06)","Electricité","Filières EnR et autres","Toutes","3.6","MWh PCI"
"2012","CUÉBRIS (06)","Thermique","Filières EnR et autres","Toutes","259.0","MWh PCI"
"2012","CUERS (83)","Electricité","Filières EnR et autres","Toutes","530.5","MWh PCI"
"2012","CUERS (83)","Thermique","Filières EnR et autres","Toutes","7639.7","MWh PCI"
"2012","CUGES-LES-PINS (13)","Electricité","Filières EnR et autres","Toutes","500.8","MWh PCI"
"2012","CUGES-LES-PINS (13)","Thermique","Filières EnR et autres","Toutes","4120.2","MWh PCI"
"2012","CURBANS (04)","Electricité","Filières EnR et autres","Toutes","360686.4","MWh PCI"
"2012","CURBANS (04)","Thermique","Filières EnR et autres","Toutes","881.3","MWh PCI"
"2012","CUREL (04)","Thermique","Filières EnR et autres","Toutes","223.8","MWh PCI"
"2012","DALUIS (06)","Electricité","Filières EnR et autres","Toutes","5.6","MWh PCI"
"2012","DALUIS (06)","Thermique","Filières EnR et autres","Toutes","466.3","MWh PCI"
"2012","DAUPHIN (04)","Electricité","Filières EnR et autres","Toutes","20.9","MWh PCI"
"2012","DAUPHIN (04)","Thermique","Filières EnR et autres","Toutes","1026.6","MWh PCI"
"2012","DEMANDOLX (04)","Electricité","Filières EnR et autres","Toutes","68005.2","MWh PCI"
"2012","DEMANDOLX (04)","Thermique","Filières EnR et autres","Toutes","225.0","MWh PCI"
"2012","DEVOLUY (05)","Electricité","Filières EnR et autres","Toutes","227.9","MWh PCI"
"2012","DEVOLUY (05)","Thermique","Filières EnR et autres","Toutes","216.1","MWh PCI"
"2012","DÉVOLUY (05)","Electricité","Filières EnR et autres","Toutes","227.9","MWh PCI"
"2012","DÉVOLUY (05)","Thermique","Filières EnR et autres","Toutes","216.1","MWh PCI"
"2012","DIGNE-LES-BAINS (04)","Electricité","Filières EnR et autres","Toutes","890.8","MWh PCI"
"2012","DIGNE-LES-BAINS (04)","Thermique","Filières EnR et autres","Toutes","14522.4","MWh PCI"
"2012","DRAGUIGNAN (83)","Electricité","Filières EnR et autres","Toutes","1734.1","MWh PCI"
"2012","DRAGUIGNAN (83)","Thermique","Filières EnR et autres","Toutes","19138.3","MWh PCI"
"2012","DRAIX (04)","Thermique","Filières EnR et autres","Toutes","317.3","MWh PCI"
"2012","DRAP (06)","Electricité","Filières EnR et autres","Toutes","387.0","MWh PCI"
"2012","DRAP (06)","Thermique","Filières EnR et autres","Toutes","1894.7","MWh PCI"
"2012","DURANUS (06)","Electricité","Filières EnR et autres","Toutes","7.8","MWh PCI"
"2012","DURANUS (06)","Thermique","Filières EnR et autres","Toutes","297.1","MWh PCI"
"2012","ÉGUILLES (13)","Electricité","Filières EnR et autres","Toutes","402.9","MWh PCI"
"2012","ÉGUILLES (13)","Thermique","Filières EnR et autres","Toutes","6117.4","MWh PCI"
"2012","EMBRUN (05)","Electricité","Filières EnR et autres","Toutes","1217.9","MWh PCI"
"2012","EMBRUN (05)","Thermique","Filières EnR et autres","Toutes","8102.1","MWh PCI"
"2012","ENCHASTRAYES (04)","Electricité","Filières EnR et autres","Toutes","3.4","MWh PCI"
"2012","ENCHASTRAYES (04)","Thermique","Filières EnR et autres","Toutes","2084.6","MWh PCI"
"2012","ENSUÈS-LA-REDONNE (13)","Electricité","Filières EnR et autres","Toutes","209.9","MWh PCI"
"2012","ENSUÈS-LA-REDONNE (13)","Thermique","Filières EnR et autres","Toutes","63917.6","MWh PCI"
"2012","ENTRAGES (04)","Electricité","Filières EnR et autres","Toutes","3.4","MWh PCI"
"2012","ENTRAGES (04)","Thermique","Filières EnR et autres","Toutes","387.9","MWh PCI"
"2012","ENTRAIGUES-SUR-LA-SORGUE (84)","Electricité","Filières EnR et autres","Toutes","9202.3","MWh PCI"
"2012","ENTRAIGUES-SUR-LA-SORGUE (84)","Thermique","Filières EnR et autres","Toutes","4689.8","MWh PCI"
"2012","ENTRAUNES (06)","Thermique","Filières EnR et autres","Toutes","591.1","MWh PCI"
"2012","ENTRECASTEAUX (83)","Electricité","Filières EnR et autres","Toutes","39.2","MWh PCI"
"2012","ENTRECASTEAUX (83)","Thermique","Filières EnR et autres","Toutes","1812.6","MWh PCI"
"2012","ENTRECHAUX (84)","Electricité","Filières EnR et autres","Toutes","30.4","MWh PCI"
"2012","ENTRECHAUX (84)","Thermique","Filières EnR et autres","Toutes","1460.3","MWh PCI"
"2012","ENTREPIERRES (04)","Electricité","Filières EnR et autres","Toutes","205.7","MWh PCI"
